	Feature	value
19469	wahrgenommenen	0.00035294020240558214
654	Aachen	0.0003525599225987203
19436	vorzunehmen	-0.0003525032328200723
20025	zunimmt	-0.00035243116975440964
1792	Bett	0.00035242723028815697
19785	wollen	0.0003523971786786877
10773	bemerkt	0.0003523572954985604
613	76	-0.00035224116220690957
218	1952	0.000352237986034081
10575	befindlichen	0.0003522009957692237
7828	Touristen	0.0003521801844049586
13818	gestischen	0.00035211053652286405
20219	zählte	0.00035210302006371863
11739	durchzuführen	-0.0003519873602038257
6190	Pluralität	0.0003518772535256145
1155	Assoziationen	-0.0003518582217207099
18862	verletzen	-0.000351840965353369
8567	Vollständigkeit	-0.0003518221845922068
16044	negativen	0.0003518007209558276
16356	patriarchalischen	0.00035173026394862307
5271	Literaturtheorie	0.0003517169699002803
9236	Zusammentreffen	0.00035167520800031865
16492	potenziert	0.0003515585314207282
10938	besseres	-0.000351544696897969
14898	jüngste	0.000351518047802112
16068	neuem	0.0003515113397740571
14342	heutiger	-0.0003512625853826094
19106	verwandten	-0.00035118213980798275
2802	Erlebens	0.000351159031846386
19750	wirkte	0.0003509957395436683
11910	eingeht	-0.00035092235315538003
2258	Diese	0.00035090844069651534
19101	verwandeln	0.00035089322693083205
13725	geschlechtliche	0.00035089103443158024
4974	Kunstwerke	0.00035079868186053666
17606	statt	0.000350699926013326
11622	dokumentiert	-0.0003505692318573491
8177	Vaterfigur	0.00035047671732022867
14181	hatten	-0.0003504080100358779
2996	Fachwörter	-0.00035037222380650957
12069	einzuführen	-0.0003503464914226349
11523	dialektale	-0.00035031232988782753
15120	konservativen	0.00035010064979015907
17014	schaut	0.00035009498867742683
13124	freier	0.0003500826265651453
6482	Realitäten	0.0003500383774186502
8004	Ungarn	0.0003499780171428063
11744	dynamische	-0.0003498000572239563
5113	Lebenswirklichkeit	0.0003497951617739578
19590	welcher	-0.0003497365789653589
17101	schreiben	0.0003496928936568143
12703	erwähnt	0.00034967903673934224
11544	didaktisch	-0.00034965441147607665
2072	Collage	0.0003494228415887945
11403	dein	0.00034936754651825004
2902	Erzählinstanz	0.0003493205824227166
9012	Wortgruppen	-0.00034918860556293135
2280	Direktheit	0.0003491693471406584
7347	Sprechergemeinschaft	-0.00034916237292714004
1967	Brutalität	0.0003490623983546156
13007	finnischen	0.0003489639602416206
10607	begeben	0.0003488487856601443
10546	bedürfen	-0.00034883165938873
14542	identische	-0.0003488244892463542
9995	artikulieren	0.00034860057226856426
12801	existent	0.0003485571356382801
6530	Regelhaftigkeiten	-0.0003485554971499693
18433	unternahm	0.0003485377197512272
12960	festhält	0.000348486069335681
626	83	-0.0003484142757311287
7291	Sprachbenutzer	-0.0003480361721414406
15884	mußte	0.0003480134818960763
12719	erzielten	-0.0003480047238904333
14622	individualistische	0.00034791621310649234
6708	Rousseau	0.00034774107410875195
1137	Art	0.00034772068944529094
8390	Vermögen	0.0003476931163251248
3763	Gleichheit	0.0003476335388848909
7798	Tilgung	-0.00034736752420253463
20517	übersieht	0.00034734872463311716
7411	Statue	0.0003471928864518091
17720	strukturalistische	-0.00034682235407056464
15178	kontroverse	-0.00034680327272236164
18215	unbewussten	0.00034676799165425366
5915	Nun	0.0003466298555030607
13107	fragmentarisch	0.00034659817272532346
12138	empirischer	-0.00034656825949015073
1958	Brown	-0.000346510912085923
20424	übereinstimmend	-0.000346467716541706
1745	Bestandsaufnahme	-0.00034640068653917085
15350	langsamer	-0.00034632268174378055
17767	stürzen	0.00034627643381927365
426	3.2	-0.0003462710729081719
20400	ü	-0.00034625951191594666
2995	Fachwissen	-0.0003460527481190667
10029	aufbauen	-0.00034603073641343787
10423	automatische	-0.0003459423513217147
6743	Rücken	0.00034588738131485634
8074	Unternehmens	-0.0003458460080853602
18726	verfaßt	0.00034583829251150927
13361	gefährlichen	0.00034578738627930023
4415	Intellektuelle	0.0003456566771773154
10910	besetzten	0.0003456217115762984
224	1958	0.00034561620921893155
16840	relevanter	-0.00034533973169605537
3823	Griechenland	0.00034532017536875487
7202	Software	-0.00034531911318889426
9342	abgeglichen	-0.0003452360133293172
15906	möge	0.00034513732681415855
7763	Themenbereich	-0.00034508921255749973
4459	Intrige	0.00034507520993505775
165	1900	0.000345024328864156
196	1932	0.0003449941904249696
15550	lobt	0.00034494188348416644
2139	Daß	0.00034483169018941536
4516	Je	-0.00034478130859220854
7874	Trotz	0.0003447390373567677
8459	Versöhnung	0.00034469060519604815
10299	ausgesprochen	0.000344634425244718
18462	unterschwellig	0.00034458214048538994
1354	Ausruf	0.0003445027002443211
606	71	-0.00034424576374893483
16615	prägend	0.0003441610990237735
5030	Lager	0.00034415464263799544
20544	überwindet	0.0003440992103599333
5682	Mystik	0.00034409040790749567
8695	W	-0.0003440584149001274
4830	Kontaktaufnahme	0.0003439911619549672
9983	argumentativ	-0.00034397102008002216
6506	Reduktion	-0.0003438951190118014
12540	ermöglicht	0.00034384515096947364
6322	Projektionsfläche	0.00034381100863593004
3618	Gesamtheit	-0.0003437938445153114
589	62	-0.00034374506479736567
3686	Gesetzen	0.0003436556338526831
14043	grausame	0.0003436508882980764
3322	Funktionalisierung	0.00034358607703834174
1668	Bereitschaft	0.00034354134009683627
5368	Mantel	0.0003435350186254012
13811	gestellten	-0.0003434960356622316
10102	aufgeteilt	-0.00034345107904140107
20320	Übersichtlichkeit	-0.00034341931270699395
8291	Vergangenes	0.0003434066050502766
5302	Luxus	0.0003433734068032628
8050	Unten	0.0003433239394714761
11789	ehelichen	0.000343249971344501
10184	aufzuheben	0.00034318353265408913
19471	wahrhaft	0.0003431710021459452
10913	besiegt	0.0003431322844557741
8618	Vorgänge	0.0003431073845919897
5946	Objektivität	0.0003429615940387862
16153	notwendige	-0.00034293129284922684
12323	entworfenen	0.00034287079100450414
3833	Große	0.0003428134534646912
17363	sinnlos	0.0003427603641440719
7715	Textbeispiel	-0.00034275850989899946
14343	heutzutage	-0.0003427315980729131
20530	übertrieben	0.00034262509126598115
18876	verlor	0.00034261427085517963
8355	Verlassen	0.0003425355546640647
16586	propagierte	0.0003422845385403871
7208	Soldat	0.0003422200642765617
18932	vernichtet	0.00034207933791878634
4132	Hinrichtung	0.0003420580110531142
14733	intensiviert	0.00034203460056009185
13897	gewissermaßen	0.0003418864104993182
13952	geäußerten	-0.0003418720460664976
18904	vermischt	0.0003417375572328895
20257	Öffentlichkeit	0.00034161614554675763
15459	letztendlich	0.00034152414936785945
7890	Tugendhaftigkeit	0.00034135176575637383
12512	erleidet	0.00034125100726177933
2616	Emile	0.00034095418596557424
5294	Luft	0.00034083858037220667
14333	heterogene	-0.0003408041462106096
9323	abendländischen	0.0003407890003182468
8897	Wiederaufbau	0.000340717721755441
17584	starb	0.00034044032948506967
3217	Foto	0.00034040514837314624
13097	fortwährend	0.000340356278790878
13028	flüchtet	0.0003402766790182153
16566	prognostiziert	-0.00034027568864401217
1973	Brücke	0.0003401836922537555
12590	erschienene	0.0003401259420006069
566	56	-0.00034000184908415416
18321	unmarkiert	-0.00033994835597208527
17530	sprachwissenschaftliche	-0.0003399199224815711
9098	Zeitlosigkeit	0.00033982899580836884
16106	niederländischen	-0.00033977653423332844
12833	expliziten	-0.0003397272484384092
12030	einstellen	0.0003397244925948842
979	Anlass	0.00033971905249917096
4874	Kooperation	-0.00033960756193604334
7050	Sehenswürdigkeiten	0.0003395717966028926
18651	verbleibenden	-0.00033953943308733924
6584	Reisens	0.00033930000350881504
4442	Interpretationen	0.0003392261231389244
10922	besonderer	0.0003392179507263916
12330	epische	0.0003390492055325233
1117	Archiv	0.0003389782664426376
18091	umfangreicher	-0.0003389552478100808
12577	erreichten	-0.0003388653802947402
11206	brauchen	-0.0003388090561240437
17062	schlichten	0.00033873674247946497
19076	vertikale	-0.0003386434316468355
14494	häuslichen	0.0003385671875789786
13249	galten	0.0003385448562464171
1952	Brinker	-0.00033839974450682384
19288	vorausgehenden	-0.0003383874857214702
14208	heimlich	0.0003383873088707639
6604	Religiosität	0.00033834784585469045
10967	bestimmtes	-0.00033831969816194277
17427	sonst	0.0003383080713416392
3977	Handschrift	0.00033830601644470554
19461	wahmimmt	0.00033822570417906786
15334	lagen	-0.0003382179758691376
12977	fett	-0.00033820299638509136
5419	Maße	0.00033812679602439246
13936	gezeigten	-0.00033812403368075657
6778	Sachverhalten	-0.0003380167055490261
11519	diachroner	-0.0003379962296064517
13075	formulierte	-0.0003379554786909327
6030	Palast	0.000337950457830101
6919	Schmitt	0.0003378792006965024
6367	Prozeß	0.00033782742475158413
8038	Unordnung	0.00033779340807363876
4936	Kritiken	0.0003377814057768991
14430	hinzugezogen	-0.00033772001014299285
634	9.	-0.00033765451397855373
9627	alter	0.0003374354172218037
7987	Unbehagen	0.0003372853008101372
3930	Haare	0.0003372049170708694
8104	Untersuchungszeitraum	-0.0003371636392370805
12804	existentiellen	0.0003368547024620015
17913	that	-0.0003366677950629214
3622	Gesamtmenge	-0.00033665823974413924
16587	propagierten	0.00033641942143591754
4816	Konstellation	0.00033633213966645197
15689	mechanischen	0.0003362581274732926
14921	kategoriale	-0.00033621357060079326
1441	Bahnhof	0.0003361449050420254
14386	hindert	0.00033611077113993536
14749	interessanterweise	-0.0003360535878767048
12448	erhoben	-0.0003360276149767258
7861	Trennung	0.00033597610645454064
11180	blicken	0.0003358356440253749
6253	Premiere	0.00033579150478594736
3768	Gleichzeitigkeit	0.00033570521452494826
19643	weswegen	-0.0003354752892462078
16773	regelmäßigen	-0.0003354318650583664
771	Acht	-0.0003353792886426607
9514	adäquate	-0.00033530096854617644
19446	väterlichen	0.0003351828055905432
10055	auffällige	-0.00033515169437493353
9263	Zuwendung	0.00033504854811457826
4117	Hilde	0.00033501156729998544
2905	Erzählstil	0.0003348871110323587
1624	Belehrung	0.0003348789664570971
17745	ständige	0.0003347531155279386
9395	ablaufenden	-0.0003346520664801413
4336	Informanten	-0.00033451684478350344
10026	auditiven	-0.0003344037002697027
19744	wirklicher	0.00033437578752750543
11942	eingestehen	0.00033426559580480516
6399	Pseudonym	0.00033422218216023553
7835	Tragödien	0.00033418612709652546
9134	Zeugnisse	0.0003341814859420438
13079	fortan	0.0003341443359648232
4141	Hintergründe	0.00033408858223327897
4346	Informationsquellen	-0.0003340731201677586
16747	reduzieren	-0.0003340436724224826
1065	Antwort	0.0003340395756091618
6191	Plädoyer	0.00033388372651385384
3465	Gefühlswelt	0.0003338792690187279
5521	Mimik	0.0003338242080810144
14795	irdischen	0.00033374731891411236
5508	Michel	0.0003336852887808754
1696	Berufstätigkeit	0.00033368045924173453
629	86	-0.0003336590621955444
15298	körperlichen	0.00033348878025531186
7944	Umfrage	-0.0003334828013759484
15012	knien	-0.00033338840880830334
9337	abgebrochenen	-0.00033334041546135326
18575	usw	-0.0003332936868575778
11117	biblische	0.00033323727047730164
11390	definitiv	-0.0003332352943280582
3847	Grundbedeutung	-0.00033318369572705905
12181	entbehrt	0.0003331536286068403
1560	Begrifflichkeiten	-0.0003331214647846205
18911	vermittelte	0.00033302799545165726
992	Anna	0.0003329981414712477
984	Anleitung	-0.00033289206579893124
15123	konsistent	-0.00033289179982486837
11042	bevorstehenden	0.00033287761795239464
599	7.1	-0.00033286349831931173
7256	Spektrums	-0.0003327158694470103
631	88	-0.0003326250283339731
4295	Imperativ	-0.00033257427742401917
14552	ideologischer	0.0003324780811935548
14953	kennzeichnen	-0.00033231135404620377
13919	gewährleistet	-0.00033225066497882854
4195	Hund	-0.00033223102704400543
1444	Balkon	0.0003321872597434029
2775	Erinnerns	0.000332121732769692
2273	Dilemma	0.00033205284466228873
12454	erhofften	0.0003320448908911962
12879	falschen	0.00033203335438688103
17952	topographische	0.0003320046252686083
17115	schriftsprachliche	-0.00033180306996366467
16259	ohnehin	0.0003317920880940241
12821	exotischen	0.00033170495343383773
18992	verschwindet	0.00033162995235791264
1902	Blickpunkt	0.00033156642856640685
11234	buchstäblich	0.0003315602073530801
5215	Leute	0.0003315397600487438
9250	Zustandes	0.0003315199577267249
19340	vorgenommenen	-0.0003314999525651589
3838	Großstädte	0.0003314347490057381
14984	klein	-0.0003312363047528016
1886	Bis	-0.0003312033012447208
12996	finanzielle	0.00033109995258521693
17531	sprachwissenschaftlichen	-0.00033103563389025873
1930	Boten	0.00033098883192460906
14718	intellektuell	0.0003309564031517935
6713	Ruf	0.00033083224061151767
8473	Vertreter	-0.0003308006654054614
422	3.	-0.0003306606615680191
19632	wesentliche	-0.00033065498016278464
10413	authentisch	0.000330610890130387
5829	Neuanfang	0.0003306098290092492
13985	gleichgültig	0.00033060587847519643
9534	ahnt	0.0003305879565596427
2723	Epos	0.000330569612734796
7268	Spiegel	0.0003305520674226719
13462	gehört	-0.00033050077422751094
7682	Teilsatz	-0.0003304705035814302
3944	Hamburg	0.0003304415797391512
9277	Zweifelsfälle	-0.0003304325871968307
11771	echter	0.0003303643196879731
16525	primärer	-0.0003303614715755892
6830	Scham	0.0003301990351052942
1764	Bestätigungen	-0.00033012042817421585
9169	Zuflucht	0.00033010903575547316
3580	Genres	0.0003300806765207066
16720	realisierten	-0.0003299792292688698
3610	Gesagten	-0.0003297861272140065
1987	Bundesregierung	-0.0003297506517857043
7981	Umwälzungen	0.0003294951132654683
11447	derer	0.00032930558941900634
17234	sekundär	-0.00032926406768988864
14044	grausamen	0.0003291532244298815
7155	Signatur	0.00032901854906727427
13348	gefolgert	-0.0003289697892147671
7584	Syntaktische	-0.00032876617397509993
16694	rationale	0.00032876371789966304
6747	Rückgriff	0.0003286854206236842
291	2.4	-0.0003286343207227788
19253	vollzogen	0.00032858727449016983
4918	Krieger	0.00032853928120064706
8801	Weiß	0.0003285083690961146
7856	Treffen	0.0003285000205329627
12576	erreichte	0.0003282638133580262
8443	Verstummen	0.00032816921079382506
5738	Nachfrage	-0.0003281208626246075
16902	richtete	0.00032809720305534447
8368	Verlobten	0.00032804823618264674
5691	Mängel	-0.00032797393469121187
3968	Handlungsort	0.000327855530298454
7475	Straßburg	0.00032781622620906687
1500	Bedeutungsstrukturen	-0.0003277753249511284
12173	englischsprachigen	-0.0003277649614408754
8561	Volker	0.0003277229962816037
18141	ums	0.0003277199146249442
17768	stürzt	0.00032771105294145716
10411	ausüben	-0.00032755427811847695
4403	Instituts	-0.0003275437961561183
8662	Vorstellungskraft	0.0003273964218496814
2124	Datenmaterial	-0.00032732429730411816
6258	Preußen	0.00032703576870974195
10077	aufgegriffen	-0.00032695798127561806
14862	jenen	0.0003269363996953457
1306	Ausflug	0.000326839096522336
12595	erschließt	0.0003268277725269377
16213	objektiv	0.0003267421190948346
806	Aggression	0.00032671911634493027
8935	Wir	0.0003266952050488684
12439	erheblichen	-0.00032657612520995837
20345	ähnliches	-0.00032651466802924
16019	nationale	0.00032616676109225163
13693	gesagt	-0.00032615653304264526
9993	arrangiert	0.00032615226123810343
6205	Polemik	0.00032602970965180453
8631	Vorkommens	-0.00032602879708491404
5899	Notiz	0.0003260064960573022
1279	Ausbau	-0.0003259587859319903
10758	beliebigen	-0.0003259128708561799
15959	nachhaltig	0.0003258883027123481
1516	Bedürfnisse	-0.0003258558536738648
4969	Kunstform	0.00032579272587868354
753	Absurdität	0.0003255986634621626
16348	passiven	0.000325521408709795
15627	magischen	0.0003255165031781863
19959	zugehörig	0.00032551445123816034
889	Amt	0.00032551243119271844
19970	zugeschrieben	0.0003254938273452015
1687	Bernhard	0.000325491479932025
16639	präzisiert	-0.00032546513719640434
8159	VIII	0.000325357794915274
19611	wenngleich	-0.00032530939983366116
8344	Verknüpfungen	-0.000325244124066064
13697	gesamten	-0.00032516491998655
13195	funktionalisiert	0.000325123849815474
9268	Zwecke	-0.00032508308861223717
738	Abstand	0.0003250249256426624
18539	unwillkürlich	0.00032500362898708776
4717	Kohärenz	-0.0003249955978440268
20460	überlegen	0.00032494084021980174
12130	empfundenen	0.00032494060634099213
13675	geringere	-0.00032489250206629877
13704	geschaffene	0.0003248868852707646
13212	fängt	0.0003248779199125313
10176	aufzubauen	0.00032486928409614926
8105	Untertanen	0.0003247585542904023
19273	vorangeht	-0.0003247508134686931
4321	Individuen	0.00032475055991256396
3492	Gegenständen	-0.00032466190071615044
17815	synchroner	-0.00032465787210968027
2029	Chance	-0.0003244739396052974
13895	gewissen	-0.0003244169079057349
4995	Kölner	0.0003244168678990151
19172	veränderten	0.000324408905344215
11721	durchs	0.0003243763531970912
1299	Ausdrucksseite	-0.0003242326704301222
18308	universitäre	-0.0003241627379976431
2166	Demut	0.0003240194688367686
2012	Bürgerkrieg	0.000323780435704403
568	58	-0.00032370376618750754
1215	Auflehnung	0.0003236601086110323
4905	Kraus	0.0003236469977737499
12480	erklärbar	-0.00032363317496508684
273	1999	-0.0003236152472697032
3339	Fäden	0.0003236082246935403
18293	ungrammatisch	-0.00032358953080339987
6394	Präteritum	-0.00032357800158208276
11354	dasjenige	0.0003235033221366436
7961	Umschlag	0.00032349619841488163
1921	Bogen	0.0003234853974946638
6433	Quellenangaben	-0.00032342871243158227
17594	starren	0.0003233029974386116
2312	Dokument	0.00032322578088083456
12596	erschlossen	-0.0003232160078329425
11358	datiert	0.0003232112867861729
3522	Gehorsam	0.00032319468562016503
1052	Anteils	-0.00032297340024179885
2549	Einstufung	-0.00032294481255927364
17040	schickt	0.0003229399829068345
5380	Marker	-0.00032276292011689634
1271	Augenschein	0.0003227552309130691
19047	verstärkt	-0.0003226676332730084
15236	kreist	0.00032253478060098356
2774	Erinnern	0.0003224889596396288
17731	strukturierte	-0.0003224583665593143
1090	Appositionen	-0.0003222589212755146
20316	Übersetzung	0.00032217537697675034
179	1919	0.0003221647055020847
1981	Buchs	-0.00032214493596100294
999	Anordnung	-0.0003221265252822178
13031	flüchtigen	0.0003221186910064842
15461	letzter	0.00032210129893727986
6716	Ruhrgebiet	0.00032184607761104794
3922	Gültigkeit	0.0003218298424460124
9772	angenommene	-0.0003218065379434273
8420	Verschwinden	0.00032176463434259147
14764	interne	-0.000321675398742367
5005	Körperlichkeit	0.00032159816817546095
16330	parodistische	0.00032122029460595236
15668	massiv	0.0003211746464588872
16926	romantischer	0.00032115890649931744
8702	Waffen	0.00032114136811039546
9407	ablenken	0.00032105728957802944
18585	van	-0.00032095684693273126
8831	Wer	0.0003207544750949831
9095	Zeitgeschichte	0.0003205857536395319
3057	Feigheit	0.0003205837365972461
7721	Textformen	0.00032057382067375735
19706	wiederkehrenden	0.00032054347046239854
11418	demonstrieren	0.0003205198742106766
3138	Flut	0.000320504897253384
12779	evaluiert	-0.0003203982563274544
2829	Erregung	0.000320197863688334
11636	doppelt	-0.00032015811952134515
8732	Wand	0.0003201474774730907
6161	Phonetik	-0.0003201413851035881
19218	virtuellen	-0.0003200928078892425
3378	Garant	0.0003200408812182869
6583	Reisender	0.000319814515388495
11241	bzgl.	-0.0003197089421249035
13869	gewaltsame	0.0003196949367048765
14460	homogene	-0.0003196522107892319
10521	bedienen	0.000319631768408744
16078	neuesten	-0.00031954488084112747
6354	Prototypen	-0.0003195074773130277
4619	Kaufmann	-0.0003192687371468887
16115	niedrigeren	-0.0003192443229525351
20505	überschreitet	0.0003192220588920451
12124	empfindsame	0.0003191138972518766
3907	Gute	0.0003191065029823712
10551	beeindruckt	0.00031901290865338813
5759	Nachweis	-0.000318953838470084
1708	Beschaffenheit	0.00031895077737165536
13331	geeignete	-0.0003189416971457423
1632	Belletristik	0.0003188687167970559
4264	Identitäten	0.00031883431672427353
557	500	-0.00031880506743006985
13594	generalisierte	-0.00031863351599414696
6323	Projekts	-0.0003185695316700251
15287	kämpft	0.0003185264293614867
20204	zwingend	-0.00031850288319693016
9246	Zuspitzung	0.0003183905531476362
13123	freien	0.0003183701898438197
601	7.2	-0.0003182766475622295
11200	boten	0.00031822879883848493
5609	Moments	0.0003181752202892519
17941	tieferen	0.0003180307550013135
13029	flüchtig	0.0003180191868429463
4199	Hut	0.0003177678435035773
7698	Territorium	0.0003175486279578499
7726	Textlinguistik	-0.00031752685053562397
16166	nutzen	-0.0003174221725157891
4807	Konsens	-0.0003174010880999863
12422	ergreift	0.00031738886641971597
6136	Pfarrer	0.00031731980740599383
6017	Ostens	0.00031728550495288825
15696	medizinischen	-0.0003172563292981604
17881	teilt	-0.0003171665414500511
10532	bedingungslose	0.0003171231045713457
14856	jemals	0.00031709166832064175
9385	abhanden	0.0003169697972951341
20384	öffentlichen	0.0003168825241002934
9119	Zentrierung	0.0003168609933093752
12460	erhöhten	-0.00031685875011478175
5698	Märchens	0.00031680933922901335
5123	Legenden	0.0003167981996829521
12075	einzulassen	0.0003167130614750459
11766	ebensowenig	0.0003166554625788866
17537	sprechenden	0.0003166016200013317
13555	gemeinsame	-0.0003165944472234496
18567	ursprünglichen	-0.0003165731387357253
2419	Egon	0.00031635875623805827
7525	Störung	-0.00031630882818227954
17743	städtischen	0.0003163051775995488
15845	modifizierten	-0.00031629124922362607
5323	Lügen	0.0003161686417360318
10024	auditiv	-0.000316167241626321
14223	hellen	0.00031611588957010416
5166	Leitung	0.0003160018962074333
7181	Sitte	0.00031594856837466025
15411	legte	0.00031594013969283116
15318	kürzer	-0.0003158310277281067
10409	auszuwählen	-0.00031582310696615345
17999	transzendentalen	0.00031573022006539545
3676	Gesellschaftskritik	0.0003156957059688641
8665	Vorstufe	0.0003156033444564047
4851	Kontrastierung	0.0003155683174894438
20457	überlassen	0.0003154902831460027
1814	Bewohnern	0.00031547218811354163
14944	keines	-0.0003152885565047656
4131	Hingabe	0.0003152624753211558
7560	Sujets	0.00031511169781364836
6795	Santa	0.0003149392040368951
15161	kontinuierliche	-0.0003148808208324033
11916	eingenommen	0.0003147822494839842
12527	erlösen	0.00031476734658171214
10826	berichten	0.00031475352577579115
9565	al	-0.0003146364516490666
20458	überleben	0.0003145786481737923
3685	Gesetze	0.00031453380173226736
19492	wandte	0.0003144474588309661
17220	sein.	0.0003143800184809867
4568	Kaffee	-0.0003142281934598184
13426	gegründet	0.0003141612491795971
19193	vielfältig	-0.0003141408140647304
13264	ge-	-0.00031414078495501106
194	1930er	0.0003141124852850168
3826	Grimm	-0.00031407300681706796
19522	weg	-0.00031403898601003717
2062	Christi	0.000314000307369382
15622	machten	0.0003139990942258972
14458	holt	0.0003139955196660095
6121	Perspektiven	0.00031390639992026913
2425	Ehemannes	0.0003138813631862974
1334	Auslassungen	-0.0003138715102451702
7408	Statistik	-0.00031381707934315225
6844	Schauspielerin	0.00031379496995352424
3935	Hafen	0.0003134878255006937
18235	unendlichen	0.0003134571216879844
5050	Lateinischen	-0.000313431332961928
12965	festlegt	-0.00031339136605364247
17497	spiegeln	0.000313317056381148
11130	bildhaften	0.0003132038008726047
20448	überhöht	0.0003130998525469795
8302	Vergewaltigung	0.0003130044117557348
4566	K	-0.0003129840580414849
4186	Hort	0.000312896637062223
16376	personalen	0.00031288797747483656
967	Anklage	0.00031281453644597365
9905	anthropologische	0.0003127022591612237
5945	Objektivierung	0.0003126649373082492
2949	Exils	0.0003126024113393769
17852	tanzen	-0.0003125908431315514
6436	Querschnitt	-0.00031253892015055065
9846	anmerken	-0.0003125200434284898
19601	wen	-0.0003124636076446627
602	7.3	-0.0003124386802988611
15069	komplette	-0.00031242116466170106
2362	Duktus	0.000312413537660226
5176	Lern-	-0.00031236975383521555
15618	mache	0.0003123288832611666
12713	erziehen	0.00031227337117666727
1350	Ausprägungen	-0.0003122542514661371
2225	Dezember	0.00031218848550226374
2426	Ehen	0.0003119902661633018
14269	herausstellt	0.0003119071358293023
11146	biografische	0.00031187550812327775
4571	Kaiserreich	0.0003118556640618597
15929	mütterlichen	0.0003117633789106656
4228	Hülle	0.00031169819514997204
6093	Patriarchat	0.00031164004810863477
2372	Durchdringung	0.00031162323046152196
5892	Normalität	0.00031157426194143383
4847	Kontraktion	-0.00031154835866423116
4737	Kommentaren	-0.0003114697635602694
16530	priori	-0.0003114529989207001
10003	assoziative	-0.00031116768188068847
2131	Datum	0.00031113931143469096
20168	zwanzigsten	0.0003110961597040635
9814	angewiesen	0.00031105727779679593
12395	erfragt	-0.0003110226111160996
627	84	-0.0003109467490076029
15677	materieller	0.00031092363243880684
6527	Reformulierung	-0.0003107823289635498
20404	überall	0.00031073707014379014
3660	Geschwister	0.00031061244324145524
9448	absurd	0.0003105497010335931
2947	Exemplaren	0.0003104135303768407
14814	irrationale	0.0003103194749229346
723	Abschnitts	-0.00031022793804077624
13731	geschlossenen	0.00031018413583594115
18691	verdrängen	0.00031012844561726066
1808	Beweis	0.00031012307558494167
5833	Neubeginn	0.00031011965760007864
4576	Kameraden	0.00030996288455499484
7359	Spur	0.0003098274297596355
6674	Riten	0.00030975705540278015
3061	Feinde	0.0003097549703831189
15572	los	0.0003097181864361166
1763	Bestätigung	0.00030966565505818455
20481	übernommenen	-0.0003096418846755354
1732	Besitzes	0.00030963726517262163
16589	propositionale	-0.00030957786781381235
11944	eingestellt	0.00030952737784559935
13326	gedrängt	0.00030943317050310677
5338	Machtübernahme	0.0003093976929895286
18207	unbestimmten	-0.0003092470793817674
19665	widersetzt	0.00030922991918048634
11670	dritten	0.00030920123118139434
7538	Subjektivismus	0.0003090970379053244
17207	seelische	0.00030906794706779783
5506	Meyer	0.0003088939615779712
13363	gefällt	0.00030889193563220604
7644	Takt	0.00030882909109217687
3029	Fantasie	0.0003085550684804326
8654	Vorschlägen	-0.00030851677386381184
3233	Fragment	0.0003081996212264874
4940	Kritikpunkte	-0.0003081588733308155
9299	Zynismus	0.0003081499402301843
20500	überschneiden	-0.0003081349652487857
7570	Sympathie	0.0003081183373119342
3220	Fotos	0.0003080675337173819
2262	Diesseits	0.0003080576166390925
7407	Stationen	0.00030802051308273103
11246	bösen	0.0003079701109937859
1748	Bestandteilen	-0.0003079431074608409
618	8.	-0.0003079135336626993
20029	zuordnet	-0.00030783518884557954
7819	Topographie	0.00030779863426431194
6479	Realisierungen	-0.00030756664084651133
8476	Vertretern	-0.00030747477711265387
5884	Nominalstil	-0.00030744245909646283
12676	erwartet	0.0003073670413544575
2373	Durcheinander	0.0003073543280671441
3428	Gedankengut	0.00030719360069915615
4866	Konzepten	-0.0003069982817978682
5861	Nichtvorhandensein	-0.0003069403301817491
2655	Engländer	0.00030690579971100277
2745	Erfindung	0.0003068855235527782
20391	ökonomische	-0.0003068721693961628
19683	widmen	0.0003068189271950692
11698	durchbricht	0.00030673870381908475
11798	ei	-0.0003066793016090824
16103	niederen	0.000306570021906349
14815	irrationalen	0.0003065565049374307
2244	Dichtern	0.00030654422584795206
7450	Stillstand	0.0003064475034211989
3793	Grab	0.0003064287541426399
4814	Konstanten	0.0003063049827764856
15038	komische	0.0003062481930809827
1477	Beamten	0.00030620209411697495
10863	bescheinigt	0.0003060618261475761
13993	gleichnamigen	0.00030597016800757646
14465	horizontale	-0.0003058359480941285
17317	sicherzustellen	-0.0003056321224135855
13392	gegenseitiger	0.0003054875208628271
1985	Bund	0.00030541112071923973
4942	Kräften	0.00030539462629511653
9048	Wörterbuches	-0.0003053403830280252
11245	böse	0.0003053012437950505
9221	Zusammenhangs	-0.00030527336802068717
4070	Herangehensweise	-0.00030526122036014336
13482	geklärt	-0.0003051633361663924
578	6.3	-0.0003051300740900426
10125	aufhält	0.0003050569319222574
10854	berührt	0.00030504813651558414
3094	Figurenkonstellation	0.00030483820346585954
5740	Nachhinein	0.0003047491457106717
17873	teilen	-0.00030467976977792394
15297	körperliche	0.00030465124523443104
2841	Erscheinungsbild	0.00030440549674631774
13402	gegenwärtige	0.0003043804115054609
16977	sachliche	0.0003043519816366834
17813	synchrone	-0.0003043228385191471
20051	zurückgekehrt	0.0003042517061500135
6321	Projektionen	0.0003039810742807396
3576	Genette	0.00030391102403085594
4695	Klimax	0.00030377980219170586
2623	Empfehlung	-0.00030373231463716037
16928	rote	-0.0003037016906128027
